,index,Unnamed: 0,card_id,city_id,merchant_category_id,merchant_id,purchase_amount,purchase_date,state_id,subsector_id,currency,carbonEmissionInGrams
1070,1070,1070,C_ID_ed123e552e,213,5978,M_ID_3620692f01,604,2017-09-13 21:47:40,9,37,GBP,173015.8
1071,1071,1071,C_ID_347f87f10e,19,3828,M_ID_d087e03678,765,2017-06-24 13:53:26,9,33,SEK,19765.85
1072,1072,1072,C_ID_347f87f10e,19,3236,M_ID_b1fb9725d4,987,2017-06-11 13:05:14,9,33,SEK,138264.24
1073,1073,1073,C_ID_347f87f10e,19,3183,M_ID_91361fe7cb,677,2017-06-11 19:22:04,9,19,PLN,209798.51
1074,1074,1074,C_ID_347f87f10e,19,4722,M_ID_97f0959810,129,2017-06-12 22:00:26,9,37,CAD,21186.73
1075,1075,1075,C_ID_347f87f10e,19,3796,M_ID_98b342c0e3,211,2017-06-16 14:55:54,9,37,AUD,35942.86
1076,1076,1076,C_ID_347f87f10e,19,3903,M_ID_52a0f9c7a7,375,2017-06-03 17:59:54,9,33,RUB,1131.22
1077,1077,1077,C_ID_347f87f10e,19,3995,M_ID_a2ee76c884,294,2017-06-14 20:38:37,9,33,PLN,16804.38
1078,1078,1078,C_ID_347f87f10e,265,3701,M_ID_4ae777071e,904,2017-06-28 13:38:11,9,37,EUR,237129.89
1079,1079,1079,C_ID_347f87f10e,265,3833,M_ID_c002a847d5,191,2017-06-28 16:03:23,9,29,EUR,50101.56
1080,1080,1080,C_ID_347f87f10e,19,3898,M_ID_af7bb251ce,305,2017-06-03 12:40:30,9,18,AUD,51955.32
1081,1081,1081,C_ID_347f87f10e,19,52,M_ID_6d6852718a,814,2017-06-03 12:57:15,9,21,CHF,242543.16
1082,1082,1082,C_ID_347f87f10e,265,5039,M_ID_0166b9c662,364,2017-06-28 14:57:34,9,27,CHF,742757.87
1083,1083,1083,C_ID_b78b96943f,69,3924,M_ID_6f274b9340,689,2018-03-17 11:52:31,9,22,USD,151869.81
1084,1084,1084,C_ID_b78b96943f,261,3000,M_ID_d73dd19782,585,2018-04-03 12:07:58,9,16,NZD,501184.15
1085,1085,1085,C_ID_b78b96943f,261,8699,M_ID_7974ece5a0,716,2018-04-06 17:29:49,9,18,NOK,17461.92
1086,1086,1086,C_ID_b78b96943f,261,3157,M_ID_e58d562b6d,625,2018-04-19 13:38:31,9,16,NZD,535453.15
1087,1087,1087,C_ID_b78b96943f,261,6532,M_ID_9d1b319aed,158,2018-04-04 14:20:08,9,19,SEK,3833.87
1088,1088,1088,C_ID_b78b96943f,261,5803,M_ID_53a4a00ac9,428,2018-04-19 16:45:34,9,29,NZD,63514.45
1089,1089,1089,C_ID_6cbc158c1b,212,3076,M_ID_52513f476c,544,2018-03-19 14:37:01,4,27,SEK,76206.43
1090,1090,1090,C_ID_6cbc158c1b,212,3937,M_ID_8365e42d21,220,2018-04-05 14:56:26,4,27,CHF,51989.68
1091,1091,1091,C_ID_6cbc158c1b,212,3992,M_ID_a4b36f83ba,669,2018-04-24 12:32:03,4,34,USD,147461.4
1092,1092,1092,C_ID_6cbc158c1b,212,3352,M_ID_a1ea47d59d,602,2018-03-29 10:17:59,4,29,RUB,1902.84
1093,1093,1093,C_ID_6cbc158c1b,212,3432,M_ID_6d16da0b22,903,2018-03-06 14:09:36,4,34,SEK,24447.31
1094,1094,1094,C_ID_6cbc158c1b,212,5821,M_ID_8693aa5a1e,106,2018-04-30 14:02:21,4,27,PLN,5689.93
1095,1095,1095,C_ID_6cbc158c1b,212,3243,M_ID_e388493551,689,2018-03-29 14:14:47,4,27,CHF,882779.64
1096,1096,1096,C_ID_6cbc158c1b,212,3105,M_ID_45d332ca41,898,2018-03-17 08:34:15,4,32,SEK,125796.65
1097,1097,1097,C_ID_6cbc158c1b,212,3800,M_ID_186809b8ba,393,2018-04-05 20:54:51,4,37,PLN,22462.99
1098,1098,1098,C_ID_6cbc158c1b,212,8249,M_ID_008ecd8b06,302,2018-03-11 11:57:11,4,33,CHF,41889.71
1099,1099,1099,C_ID_6cbc158c1b,212,3434,M_ID_d8b150f19e,826,2018-04-23 11:19:58,4,37,SEK,22362.66
1100,1100,1100,C_ID_0fbd72cb18,271,5543,M_ID_473623e004,455,2017-07-13 14:15:08,9,34,NOK,36731.84
1101,1101,1101,C_ID_0fbd72cb18,69,5908,M_ID_00a6ca8a8a,611,2017-06-25 19:17:10,9,29,CHF,135600.6
1102,1102,1102,C_ID_0fbd72cb18,140,3840,M_ID_da08d42f96,432,2017-07-13 05:10:57,9,37,GBP,131767.0
1103,1103,1103,C_ID_0fbd72cb18,213,5825,M_ID_8250d0be8c,922,2017-07-11 11:31:50,9,16,EUR,227130.12
1104,1104,1104,C_ID_0fbd72cb18,69,3795,M_ID_82a30d9203,200,2017-06-26 17:01:32,9,33,RUB,603.32
1105,1105,1105,C_ID_0fbd72cb18,19,3381,M_ID_e9cd3c6371,603,2017-07-28 04:02:29,9,37,AUD,126388.07
1106,1106,1106,C_ID_0fbd72cb18,213,3888,M_ID_db36e239eb,376,2017-07-09 14:00:10,9,37,PLN,21491.31
1107,1107,1107,C_ID_0fbd72cb18,69,3690,M_ID_51757498fd,904,2017-06-08 14:05:23,9,19,SEK,23357.29
1108,1108,1108,C_ID_4bff09e009,314,5995,M_ID_528d29753b,422,2018-04-24 17:38:08,9,39,SEK,7348.02
1109,1109,1109,C_ID_4bff09e009,105,3533,M_ID_d6713b1d95,188,2018-03-06 13:28:03,9,37,CAD,32878.06
1110,1110,1110,C_ID_4bff09e009,314,3126,M_ID_bf31cbd73d,193,2018-03-15 17:28:32,9,33,RUB,3156.54
1111,1111,1111,C_ID_4bff09e009,19,3075,M_ID_98b342c0e3,259,2018-03-22 12:52:45,9,37,AUD,239204.06
1112,1112,1112,C_ID_4bff09e009,105,3780,M_ID_01f5a2705b,597,2018-03-06 14:47:11,9,37,NZD,94335.94
1113,1113,1113,C_ID_4bff09e009,105,3270,M_ID_1c95f34340,328,2018-04-12 13:18:34,9,34,AUD,302930.24
1114,1114,1114,C_ID_4bff09e009,314,3285,M_ID_235e546dcc,564,2018-03-15 07:51:49,9,16,AUD,520892.24
1115,1115,1115,C_ID_4bff09e009,19,3560,M_ID_4ce4647dc9,551,2018-04-04 13:13:00,9,18,RUB,1662.14
1116,1116,1116,C_ID_4bff09e009,19,17,M_ID_89c2926ed7,710,2018-04-19 12:30:40,9,37,CHF,94105.43
1117,1117,1117,C_ID_4bff09e009,19,3686,M_ID_2b10675a4d,761,2018-04-06 17:08:49,9,34,EUR,199619.3
1118,1118,1118,C_ID_4bff09e009,314,5999,M_ID_9a22e6b6d7,535,2018-03-17 13:43:57,9,16,CAD,87867.45
1119,1119,1119,C_ID_4bff09e009,314,3570,M_ID_478c21a2f9,116,2018-04-03 04:31:20,9,19,DKK,4089.55
1120,1120,1120,C_ID_4bff09e009,19,3688,M_ID_175cc95691,947,2018-03-09 12:22:39,9,29,NZD,149641.76
1121,1121,1121,C_ID_4bff09e009,314,7299,M_ID_a3b464eba2,970,2018-04-21 22:45:19,9,37,USD,200793.62
1122,1122,1122,C_ID_4bff09e009,83,3041,M_ID_88a53e57e7,926,2018-03-19 08:21:55,9,19,CHF,1186435.34
1123,1123,1123,C_ID_4bff09e009,19,3046,M_ID_bf8ad009b6,166,2018-04-19 12:55:16,9,19,CHF,212687.11
1124,1124,1124,C_ID_4bff09e009,19,3570,M_ID_df5b65c785,177,2018-03-15 18:59:55,9,37,CHF,41828.06
1125,1125,1125,C_ID_4bff09e009,19,3520,M_ID_70b38cec35,659,2018-03-27 12:45:56,9,33,NOK,17113.49
1126,1126,1126,C_ID_4bff09e009,19,5788,M_ID_b98db225f5,172,2018-03-07 13:42:25,9,33,USD,35604.64
1127,1127,1127,C_ID_4bff09e009,327,3162,M_ID_ac11570411,679,2018-04-18 10:29:07,9,29,CAD,643808.53
1128,1128,1128,C_ID_4bff09e009,69,3403,M_ID_0065e5f013,892,2018-04-03 10:35:38,9,37,NZD,147691.98
1129,1129,1129,C_ID_4bff09e009,19,3368,M_ID_1159159754,608,2018-04-24 14:20:53,9,33,GBP,194319.19
1130,1130,1130,C_ID_4bff09e009,69,3846,M_ID_51757498fd,784,2018-04-03 11:57:25,9,19,DKK,27639.69
1131,1131,1131,C_ID_4bff09e009,19,3969,M_ID_cf6897a7a4,253,2018-03-02 09:52:12,9,19,NOK,6570.12
1132,1132,1132,C_ID_4bff09e009,19,3002,M_ID_9266792e5e,624,2018-03-15 17:36:20,9,27,SEK,87413.26
1133,1133,1133,C_ID_4bff09e009,327,3207,M_ID_3652a6bc9e,889,2018-04-16 17:53:51,9,34,NZD,761628.57
1134,1134,1134,C_ID_dd1a3aa1bf,183,5855,M_ID_8576ac478a,417,2018-04-11 12:01:41,9,34,SEK,10118.5
1135,1135,1135,C_ID_dd1a3aa1bf,244,3508,M_ID_92cfdf0184,221,2018-03-01 19:15:55,2,37,AUD,37646.31
1136,1136,1136,C_ID_dd1a3aa1bf,116,5592,M_ID_6d03ca93d5,471,2018-03-22 16:32:44,9,19,SEK,14973.85
1137,1137,1137,C_ID_dd1a3aa1bf,116,5875,M_ID_a163e31ef6,624,2018-03-01 12:26:23,9,27,CHF,138485.72
1138,1138,1138,C_ID_dd1a3aa1bf,19,3912,M_ID_057fe3b914,289,2018-03-23 09:45:55,9,37,GBP,88149.68
1139,1139,1139,C_ID_dd1a3aa1bf,116,5937,M_ID_89eb7d619c,959,2018-03-05 11:55:42,9,18,CHF,212833.02
1140,1140,1140,C_ID_dd1a3aa1bf,183,3017,M_ID_70d32cade6,652,2018-04-20 17:20:48,9,1,NZD,558584.73
1141,1141,1141,C_ID_dd1a3aa1bf,244,3029,M_ID_b7459adc65,390,2018-03-20 11:21:50,2,18,GBP,644950.12
1142,1142,1142,C_ID_dd1a3aa1bf,183,5795,M_ID_186e1caedc,423,2018-03-21 17:47:34,9,15,RUB,1198.35
1143,1143,1143,C_ID_dd1a3aa1bf,183,5860,M_ID_62bca7b769,242,2018-04-25 15:49:44,9,34,CAD,39745.65
1144,1144,1144,C_ID_dd1a3aa1bf,244,3923,M_ID_819d7c87ae,919,2018-03-28 15:32:08,2,19,DKK,32399.08
1145,1145,1145,C_ID_dd1a3aa1bf,188,5897,M_ID_80a179f0cb,412,2018-04-24 12:28:56,9,19,CAD,67666.15
1146,1146,1146,C_ID_dd1a3aa1bf,244,3993,M_ID_5b30d222c5,842,2018-03-28 11:30:25,2,19,AUD,143430.74
1147,1147,1147,C_ID_dd1a3aa1bf,69,3582,M_ID_cd2c0b07e9,425,2018-03-27 14:00:37,9,17,CHF,100434.61
1148,1148,1148,C_ID_dd1a3aa1bf,244,3351,M_ID_8d6e63f94e,668,2018-04-02 14:42:49,2,34,DKK,28976.92
1149,1149,1149,C_ID_dd1a3aa1bf,244,5311,M_ID_59764e8cb1,362,2018-04-26 14:05:17,2,21,NZD,32082.88
1150,1150,1150,C_ID_dd1a3aa1bf,-1,3940,M_ID_056580c135,649,2018-03-05 07:13:32,-1,4,SEK,16768.68
1151,1151,1151,C_ID_4e5e788f3b,69,9406,M_ID_ce9fa257f4,327,2018-03-16 14:32:47,9,37,AUD,32695.19
1152,1152,1152,C_ID_4e5e788f3b,69,7231,M_ID_195f24ad92,774,2018-03-16 15:06:23,9,37,SEK,25215.36
1153,1153,1153,C_ID_4e5e788f3b,48,5094,M_ID_e0ca11392b,442,2018-03-10 17:17:07,9,37,AUD,650135.45
1154,1154,1154,C_ID_4e5e788f3b,69,3134,M_ID_41ee8f58b8,294,2018-04-03 13:08:31,9,37,RUB,4808.41
1155,1155,1155,C_ID_4e5e788f3b,69,5852,M_ID_7982dd4109,868,2018-04-05 13:40:50,9,29,CAD,142558.78
1156,1156,1156,C_ID_4e5e788f3b,69,3564,M_ID_820c7b73c8,243,2018-04-22 17:28:57,9,16,NZD,38398.05
1157,1157,1157,C_ID_4e5e788f3b,69,7033,M_ID_0dfcd674d2,120,2018-04-14 09:58:35,9,37,GBP,34374.0
1158,1158,1158,C_ID_4e5e788f3b,69,3950,M_ID_0cc550ee2c,246,2018-03-19 13:28:37,9,29,SEK,6356.08
1159,1159,1159,C_ID_bd08b924db,69,5969,M_ID_e495eef09c,827,2018-03-05 09:44:54,9,39,RUB,2342.86
1160,1160,1160,C_ID_bd08b924db,69,3879,M_ID_eb240bfc48,350,2018-03-05 17:34:05,9,33,CHF,82710.85
1161,1161,1161,C_ID_bd08b924db,69,3356,M_ID_bda5edd84f,488,2018-04-27 10:27:27,9,20,GBP,155966.72
1162,1162,1162,C_ID_bd08b924db,69,3894,M_ID_9c2da8e037,634,2018-03-23 13:15:04,9,27,PLN,36238.01
1163,1163,1163,C_ID_bd08b924db,69,4131,M_ID_2c049b075c,241,2018-04-27 13:44:29,9,37,RUB,761.77
1164,1164,1164,C_ID_bd08b924db,69,3396,M_ID_8e5e172c5a,472,2018-04-19 16:00:06,9,19,SEK,12778.66
1165,1165,1165,C_ID_bd08b924db,69,7531,M_ID_d451a9de13,416,2018-04-23 13:59:27,9,32,PLN,17368.0
1166,1166,1166,C_ID_dbd0ca9053,69,3207,M_ID_7665c022da,496,2018-03-18 15:19:34,9,37,NOK,69835.04
1167,1167,1167,C_ID_dbd0ca9053,116,3737,M_ID_902a8640f6,177,2018-03-08 15:53:58,9,27,CAD,30954.34
1168,1168,1168,C_ID_dbd0ca9053,116,3377,M_ID_52a2123d0f,671,2018-03-07 12:20:40,9,1,AUD,119768.3
1169,1169,1169,C_ID_dbd0ca9053,116,3403,M_ID_fb18e7a48d,341,2018-03-01 13:53:58,9,16,AUD,60865.86
1170,1170,1170,C_ID_dbd0ca9053,69,7623,M_ID_0fd3d07e9a,537,2018-03-07 16:56:17,9,33,SEK,17434.05
1171,1171,1171,C_ID_dbd0ca9053,283,21,M_ID_594504403c,937,2018-04-16 16:02:46,9,34,CAD,121830.55
1172,1172,1172,C_ID_dbd0ca9053,116,3261,M_ID_89c0061232,469,2018-03-08 15:37:12,9,27,PLN,145340.47
1173,1173,1173,C_ID_dbd0ca9053,283,5895,M_ID_3339c5faa9,723,2018-04-04 13:14:24,9,16,DKK,23937.64
1174,1174,1174,C_ID_dbd0ca9053,283,3414,M_ID_fc5086ff1f,525,2018-04-04 11:51:59,9,21,CHF,129999.89
1175,1175,1175,C_ID_dbd0ca9053,283,3579,M_ID_c1a2f55149,891,2018-04-04 13:35:37,9,34,NZD,140792.83
1176,1176,1176,C_ID_dbd0ca9053,69,3048,M_ID_2a13da7a5c,115,2018-03-08 00:39:55,9,37,PLN,35637.86
1177,1177,1177,C_ID_dbd0ca9053,116,5821,M_ID_2c4b8c61f6,295,2018-04-10 20:25:21,9,33,CHF,65470.01
1178,1178,1178,C_ID_427b5c505e,213,3501,M_ID_db36e239eb,689,2018-01-12 15:30:30,9,37,NOK,17892.55
1179,1179,1179,C_ID_427b5c505e,213,3173,M_ID_a8be46a169,742,2018-01-22 11:01:09,9,30,SEK,103943.33
1180,1180,1180,C_ID_427b5c505e,213,5872,M_ID_716a9f1f86,357,2018-01-11 13:15:02,9,33,AUD,57111.6
1181,1181,1181,C_ID_427b5c505e,213,5956,M_ID_7c5e93af2f,781,2018-01-15 14:21:24,9,34,DKK,25857.95
1182,1182,1182,C_ID_f8598ef051,17,3355,M_ID_f211436fe0,479,2018-04-10 11:36:24,22,33,NZD,93131.58
1183,1183,1183,C_ID_f8598ef051,143,5744,M_ID_a9d91682ad,835,2018-04-20 16:54:10,5,30,SEK,20261.26
1184,1184,1184,C_ID_f8598ef051,17,3373,M_ID_4cc6a61ea7,192,2018-03-14 19:07:49,22,34,CAD,35183.48
1185,1185,1185,C_ID_f8598ef051,17,3541,M_ID_948bc8b6ca,508,2018-04-21 21:42:22,22,37,DKK,17909.39
1186,1186,1186,C_ID_f8598ef051,17,3820,M_ID_4aa1302c09,140,2018-03-07 09:28:17,22,36,USD,30858.89
1187,1187,1187,C_ID_f8598ef051,158,5789,M_ID_619de5a629,772,2018-03-01 13:33:29,15,27,EUR,190178.36
1188,1188,1188,C_ID_f8598ef051,17,8021,M_ID_c6c5e98c9e,323,2018-03-05 10:27:44,22,37,NOK,2881.08
1189,1189,1189,C_ID_f8598ef051,17,3966,M_ID_5533f08da2,296,2018-04-10 08:02:50,22,34,SEK,7647.96
1190,1190,1190,C_ID_f8598ef051,17,3874,M_ID_4ffe1da2d2,385,2018-03-15 20:32:00,22,9,EUR,100990.05
1191,1191,1191,C_ID_f8598ef051,17,3279,M_ID_ddb2f16951,752,2018-04-11 12:02:26,22,33,RUB,12299.07
1192,1192,1192,C_ID_f8598ef051,17,3937,M_ID_c6392a09da,156,2018-03-14 19:05:33,22,25,NOK,4051.14
1193,1193,1193,C_ID_f8598ef051,17,4214,M_ID_0b53b8c009,902,2018-03-09 09:53:21,22,33,CHF,267837.27
1194,1194,1194,C_ID_f8598ef051,17,3441,M_ID_578b9fce68,775,2018-04-20 11:12:29,22,33,NZD,150682.61
1195,1195,1195,C_ID_f8598ef051,17,3689,M_ID_85388222e7,291,2018-04-11 07:13:39,22,41,AUD,49570.48
1196,1196,1196,C_ID_f8598ef051,17,5821,M_ID_384ffe1bef,631,2018-03-11 16:31:02,22,16,RUB,1787.6
1197,1197,1197,C_ID_f8598ef051,17,3682,M_ID_6406022ffe,618,2018-04-20 16:36:31,22,1,NZD,97654.29
1198,1198,1198,C_ID_f8598ef051,17,5834,M_ID_21c718ecdd,775,2018-04-09 12:58:47,22,37,DKK,25659.3
1199,1199,1199,C_ID_f8598ef051,17,3973,M_ID_6dbaf215eb,819,2018-04-09 11:03:58,22,1,PLN,46812.2
1200,1200,1200,C_ID_c4766dde6f,19,3919,M_ID_77f461da65,500,2018-02-25 12:48:36,9,29,CHF,118158.36
1201,1201,1201,C_ID_c4766dde6f,23,8211,M_ID_688beb6c98,536,2018-02-22 11:50:00,9,37,CAD,55019.81
1202,1202,1202,C_ID_c4766dde6f,19,5764,M_ID_16cfb6417d,968,2018-02-22 06:14:45,9,34,RUB,2742.31
1203,1203,1203,C_ID_c4766dde6f,272,3136,M_ID_edad70472d,921,2018-02-17 14:34:34,9,37,RUB,15063.09
1204,1204,1204,C_ID_c4766dde6f,19,3827,M_ID_43f5a55c5c,208,2018-02-22 05:29:18,9,19,DKK,7332.98
1205,1205,1205,C_ID_c4766dde6f,233,5909,M_ID_066636cd76,427,2018-03-15 08:05:09,9,37,EUR,105189.33
1206,1206,1206,C_ID_c4766dde6f,233,5861,M_ID_4524a562f3,668,2018-02-19 12:51:22,9,37,NOK,16291.29
1207,1207,1207,C_ID_c4766dde6f,233,5887,M_ID_4b2f4901e8,729,2018-02-05 21:11:55,9,37,USD,150905.72
1208,1208,1208,C_ID_c4766dde6f,233,3407,M_ID_31a8497bfc,458,2018-03-16 15:53:10,9,37,CHF,113409.43
1209,1209,1209,C_ID_c4766dde6f,233,3207,M_ID_7719438b99,458,2018-02-24 16:45:41,9,34,SEK,64159.09
1210,1210,1210,C_ID_c4766dde6f,233,3701,M_ID_83dd584bfc,869,2018-02-03 20:40:17,9,37,AUD,148030.07
1211,1211,1211,C_ID_c4766dde6f,233,5800,M_ID_88e08610f5,397,2018-03-13 14:06:54,9,34,CAD,65202.58
1212,1212,1212,C_ID_c4766dde6f,233,3018,M_ID_f489033caf,879,2018-03-06 13:07:57,9,37,USD,1050460.53
1213,1213,1213,C_ID_c4766dde6f,19,3995,M_ID_2c38480224,744,2018-02-20 16:44:49,9,33,RUB,2244.34
1214,1214,1214,C_ID_8f02e97041,314,3966,M_ID_a760155a46,369,2018-03-04 16:05:24,9,19,USD,81335.21
1215,1215,1215,C_ID_8f02e97041,69,3372,M_ID_2a4b2e5685,974,2018-03-15 18:10:08,9,37,USD,224957.46
1216,1216,1216,C_ID_8f02e97041,69,5983,M_ID_1d8085cf5d,919,2018-02-02 22:11:00,9,37,SEK,73815.55
1217,1217,1217,C_ID_8f02e97041,69,3216,M_ID_6052e557b9,758,2018-03-07 14:36:39,9,37,SEK,106184.7
1218,1218,1218,C_ID_8f02e97041,69,3524,M_ID_df4c9c19a3,735,2018-03-29 10:25:41,9,37,RUB,2217.19
1219,1219,1219,C_ID_8f02e97041,128,7273,M_ID_7db7c86cf6,137,2018-03-29 18:53:19,9,37,AUD,21916.78
1220,1220,1220,C_ID_8f02e97041,69,3929,M_ID_8c368e024c,964,2018-02-11 15:50:02,9,16,CHF,227809.33
1221,1221,1221,C_ID_8f02e97041,314,5947,M_ID_6565c277c3,581,2018-03-04 19:15:18,9,37,RUB,1645.95
1222,1222,1222,C_ID_8f02e97041,213,5422,M_ID_c8227dad0b,998,2018-02-12 09:22:29,9,3,SEK,32512.83
1223,1223,1223,C_ID_8f02e97041,128,5936,M_ID_8ccaeb8031,668,2018-02-21 11:46:34,9,19,AUD,106864.28
1224,1224,1224,C_ID_8f02e97041,69,3353,M_ID_ab8ef73882,298,2018-02-07 13:19:16,9,7,DKK,
1225,1225,1225,C_ID_9ae8018927,333,3732,M_ID_0136f79f8d,433,2017-09-09 22:46:47,21,37,CAD,75724.47
1226,1226,1226,C_ID_9ae8018927,182,8931,M_ID_c27787c024,686,2017-09-13 20:39:07,21,19,RUB,1943.42
1227,1227,1227,C_ID_62c695d3b7,1,5877,M_ID_01fb9355c0,200,2018-03-22 14:18:23,12,4,RUB,566.59
1228,1228,1228,C_ID_62c695d3b7,1,3628,M_ID_1422f90327,340,2018-04-07 21:21:28,12,34,CHF,80347.69
1229,1229,1229,C_ID_62c695d3b7,1,3728,M_ID_82d5e26f72,507,2018-04-10 11:05:32,12,18,CHF,119812.58
1230,1230,1230,C_ID_61c93b274d,96,3792,M_ID_83fa90f8b4,126,2018-03-27 12:48:36,9,16,SEK,3255.55
1231,1231,1231,C_ID_61c93b274d,213,5782,M_ID_269d193948,720,2018-03-26 10:46:21,9,34,DKK,23838.32
1232,1232,1232,C_ID_61c93b274d,49,3968,M_ID_ae533c87cc,525,2018-04-03 10:25:51,9,37,SEK,13564.8
1233,1233,1233,C_ID_61c93b274d,69,3412,M_ID_1b9e613bb0,691,2018-03-26 10:54:59,9,19,CAD,126623.87
1234,1234,1234,C_ID_61c93b274d,96,5771,,827,2018-03-23 13:12:22,9,19,RUB,2342.86
1235,1235,1235,C_ID_61c93b274d,96,6532,M_ID_f24dd5bbaf,816,2018-04-05 15:43:12,9,19,NZD,121092.97
1236,1236,1236,C_ID_61c93b274d,96,3177,M_ID_e45f94df34,981,2018-04-30 14:27:17,9,16,RUB,16044.4
1237,1237,1237,C_ID_61c93b274d,107,3972,M_ID_91361fe7cb,278,2018-04-03 11:32:03,9,19,NOK,7219.35
1238,1238,1238,C_ID_61c93b274d,96,5801,M_ID_84f71b5409,956,2018-03-21 18:39:10,9,37,CAD,157011.75
1239,1239,1239,C_ID_61c93b274d,244,3154,M_ID_6a622dd991,731,2018-04-02 12:02:10,2,18,PLN,226532.81
1240,1240,1240,C_ID_61c93b274d,69,3015,M_ID_592aeff0a4,639,2018-03-22 15:34:56,9,18,GBP,1056725.97
1241,1241,1241,C_ID_61c93b274d,69,3763,M_ID_9d9a900e64,871,2018-04-02 14:52:41,9,18,NOK,22618.89
1242,1242,1242,C_ID_61c93b274d,69,3513,M_ID_a638ccd1ab,788,2018-04-16 10:35:35,9,19,CAD,137808.04
1243,1243,1243,C_ID_61c93b274d,69,3684,M_ID_cd2c0b07e9,622,2018-04-27 13:33:19,9,17,RUB,1876.32
1244,1244,1244,C_ID_3dc072abb5,69,3205,M_ID_d3442c391f,463,2017-09-21 16:27:40,9,34,PLN,143481.11
1245,1245,1245,C_ID_3dc072abb5,69,3858,M_ID_54cd78c588,799,2017-08-26 16:43:32,9,33,SEK,20644.33
1246,1246,1246,C_ID_3dc072abb5,69,3183,M_ID_aba2de4e96,274,2017-09-20 16:31:40,9,29,SEK,38383.39
1247,1247,1247,C_ID_3dc072abb5,69,5782,M_ID_241ed4cedd,690,2017-09-21 18:11:22,9,21,PLN,37038.22
1248,1248,1248,C_ID_3dc072abb5,69,3619,M_ID_62103297f1,575,2017-08-28 13:50:56,9,21,EUR,150829.3
1249,1249,1249,C_ID_3dc072abb5,69,3086,M_ID_9e804ecbcb,553,2017-08-28 14:00:22,9,21,EUR,786469.04
1250,1250,1250,C_ID_3dc072abb5,69,3233,M_ID_fbe1166438,323,2017-09-18 17:48:23,9,34,SEK,45247.57
1251,1251,1251,C_ID_3dc072abb5,69,5995,M_ID_a62e20132d,137,2017-08-25 13:47:13,9,17,CHF,21818.2
1252,1252,1252,C_ID_3dc072abb5,69,3687,M_ID_600b6035fe,478,2017-09-24 18:07:06,9,37,EUR,125385.05
1253,1253,1253,C_ID_9564480b58,17,5532,M_ID_498e44c788,380,2017-12-11 17:52:07,22,37,RUB,1410.45
1254,1254,1254,C_ID_9564480b58,17,3685,M_ID_283c8ce7b1,881,2018-01-04 17:58:15,22,20,SEK,22763.03
1255,1255,1255,C_ID_9564480b58,17,5976,M_ID_fe9927d747,462,2017-12-07 14:02:00,22,27,RUB,1308.83
1256,1256,1256,C_ID_9564480b58,17,3159,M_ID_d2b1bd2595,136,2018-01-23 08:29:39,22,34,NZD,116514.61
1257,1257,1257,C_ID_9564480b58,17,4111,M_ID_3b7c456a0a,159,2017-12-07 17:37:28,22,20,GBP,60938.26
1258,1258,1258,C_ID_9564480b58,17,3254,M_ID_9d96597d27,180,2018-01-03 14:49:09,22,38,USD,215111.37
1259,1259,1259,C_ID_9564480b58,17,5770,M_ID_ecfad1fd67,281,2017-12-22 17:37:59,22,33,NZD,41699.91
1260,1260,1260,C_ID_9564480b58,17,5820,M_ID_d379454ff9,793,2018-01-19 12:28:33,22,37,AUD,126861.33
1261,1261,1261,C_ID_eb71b8ba08,35,4012,M_ID_34264693c6,536,2018-03-10 20:49:14,15,37,USD,148452.34
1262,1262,1262,C_ID_86f444f1e2,244,5801,M_ID_f458352175,157,2018-01-26 13:00:01,5,2,DKK,5198.08
1263,1263,1263,C_ID_86f444f1e2,323,5752,M_ID_97e1bba9e7,925,2018-01-28 14:14:10,2,34,NOK,22559.05
1264,1264,1264,C_ID_86f444f1e2,323,3502,M_ID_6551a67d9a,492,2017-12-30 19:55:03,2,37,SEK,12712.16
1265,1265,1265,C_ID_0f0f381874,137,5867,M_ID_47e55bd3ed,561,2018-04-15 09:32:22,19,33,NOK,13681.76
1266,1266,1266,C_ID_0f0f381874,137,7372,M_ID_ccb4344f86,762,2018-04-06 20:52:53,19,16,NZD,113079.46
1267,1267,1267,C_ID_0f0f381874,137,3563,M_ID_360e8974cf,602,2018-03-20 08:45:34,19,21,EUR,157911.72
1268,1268,1268,C_ID_591908925c,52,8099,M_ID_00384b3c14,753,2018-04-14 18:10:23,4,16,AUD,44057.96
1269,1269,1269,C_ID_591908925c,52,3248,M_ID_30722e9e7e,837,2018-03-24 14:14:59,4,33,NOK,117846.63
1270,1270,1270,C_ID_591908925c,52,7997,M_ID_fc6f2cbeea,929,2018-03-28 09:32:39,4,27,USD,86359.84
1271,1271,1271,C_ID_591908925c,52,3196,M_ID_b39214e668,584,2018-04-12 10:18:12,4,37,EUR,830556.82
1272,1272,1272,C_ID_591908925c,52,7993,M_ID_d62c58cf48,785,2018-03-16 14:57:16,4,27,USD,162497.93
1273,1273,1273,C_ID_591908925c,52,5954,M_ID_b1f6110ab3,517,2018-03-09 14:05:02,4,37,SEK,12545.0
1274,1274,1274,C_ID_591908925c,52,3596,M_ID_1642dcb835,595,2018-03-28 09:20:52,4,27,USD,131150.28
1275,1275,1275,C_ID_591908925c,52,3373,M_ID_44c19f05f5,892,2018-04-14 11:42:49,4,20,USD,206018.54
1276,1276,1276,C_ID_591908925c,52,3422,M_ID_72f213948c,109,2018-03-19 20:53:38,4,34,GBP,34836.83
